function,slot,fixed,sentinel,symbolic
gtk_scrolled_window_get_placement,0,,,
gtk_scrolled_window_get_policy,0,,,
gtk_scrolled_window_get_policy,1,,,
gtk_scrolled_window_get_policy,2,,,
gtk_scrolled_window_get_shadow_type,0,,,
gtk_scrolled_window_get_vadjustment,0,,,
gtk_scrolled_window_get_vscrollbar,0,,,
gtk_scrolled_window_set_capture_button_press,0,,,
gtk_scrolled_window_set_capture_button_press,1,,,
gtk_scrolled_window_set_hadjustment,0,,,
gtk_scrolled_window_set_hadjustment,1,,,
gtk_scrolled_window_set_kinetic_scrolling,0,,,
gtk_scrolled_window_set_kinetic_scrolling,1,,,
gtk_scrolled_window_set_min_content_height,0,,,
gtk_scrolled_window_set_min_content_height,1,,,
gtk_scrolled_window_set_min_content_width,0,,,
gtk_scrolled_window_set_min_content_width,1,,,
gtk_scrolled_window_set_overlay_scrolling,0,,,
gtk_scrolled_window_set_overlay_scrolling,1,,,
gtk_scrolled_window_set_placement,0,,,
gtk_scrolled_window_set_placement,1,,,
gtk_scrolled_window_set_policy,0,,,
gtk_scrolled_window_set_policy,1,,,
gtk_scrolled_window_set_policy,2,,,
gtk_scrolled_window_set_shadow_type,0,,,
gtk_scrolled_window_set_shadow_type,1,,,
gtk_scrolled_window_set_vadjustment,0,,,
gtk_scrolled_window_set_vadjustment,1,,,
gtk_scrolled_window_unset_placement,0,,,
gtk_search_bar_connect_entry,0,,,
gtk_search_bar_connect_entry,1,,,
gtk_search_bar_get_search_mode,0,,,
gtk_search_bar_get_show_close_button,0,,,
gtk_search_bar_handle_event,0,,,
gtk_search_bar_handle_event,1,,,
gtk_search_bar_set_search_mode,0,,,
gtk_search_bar_set_search_mode,1,,,
gtk_search_bar_set_show_close_button,0,,,
gtk_search_bar_set_show_close_button,1,,,
gtk_search_entry_handle_event,0,,,
gtk_search_entry_handle_event,1,,,
gtk_selection_add_target,0,,,
gtk_selection_add_target,1,,,
gtk_selection_add_target,2,,,
gtk_selection_add_target,3,,,
gtk_selection_add_targets,0,,,
gtk_selection_add_targets,1,,,
gtk_selection_add_targets,2,,,3
gtk_selection_add_targets,3,,,
gtk_selection_clear_targets,0,,,
gtk_selection_clear_targets,1,,,
gtk_selection_convert,0,,,
gtk_selection_convert,1,,,
gtk_selection_convert,2,,,
gtk_selection_convert,3,,,
gtk_selection_data_copy,0,,,
gtk_selection_data_free,0,,,
gtk_selection_data_get_data,0,,,
gtk_selection_data_get_data_type,0,,,
gtk_selection_data_get_data_with_length,0,,,
gtk_selection_data_get_data_with_length,1,,,
gtk_selection_data_get_display,0,,,
gtk_selection_data_get_format,0,,,
gtk_selection_data_get_length,0,,,
gtk_selection_data_get_pixbuf,0,,,
gtk_selection_data_get_selection,0,,,
gtk_selection_data_get_target,0,,,
gtk_selection_data_get_targets,0,,,
gtk_selection_data_get_targets,1,,,
gtk_selection_data_get_targets,2,,,
gtk_selection_data_get_text,0,,,
gtk_selection_data_get_uris,0,,,
gtk_selection_data_set,0,,,
gtk_selection_data_set,1,,,
gtk_selection_data_set,2,,,
gtk_selection_data_set,3,,,4
gtk_selection_data_set,4,,,
gtk_selection_data_set_pixbuf,0,,,
gtk_selection_data_set_pixbuf,1,,,
gtk_selection_data_set_text,0,,,
gtk_selection_data_set_text,1,,,2
gtk_selection_data_set_text,2,,,
gtk_selection_data_set_uris,0,,,
gtk_selection_data_set_uris,1,,,
gtk_selection_data_targets_include_image,0,,,
gtk_selection_data_targets_include_image,1,,,
gtk_selection_data_targets_include_rich_text,0,,,
gtk_selection_data_targets_include_rich_text,1,,,
gtk_selection_data_targets_include_text,0,,,
gtk_selection_data_targets_include_uri,0,,,
gtk_selection_owner_set,0,,,
gtk_selection_owner_set,1,,,
gtk_selection_owner_set,2,,,
gtk_selection_owner_set_for_display,0,,,
gtk_selection_owner_set_for_display,1,,,
gtk_selection_owner_set_for_display,2,,,
gtk_selection_owner_set_for_display,3,,,
gtk_selection_remove_all,0,,,
gtk_separator_tool_item_get_draw,0,,,
gtk_separator_tool_item_set_draw,0,,,
gtk_separator_tool_item_set_draw,1,,,
gtk_set_debug_flags,0,,,
gtk_settings_get_for_screen,0,,,
gtk_settings_install_property,0,,,
gtk_settings_install_property_parser,0,,,
gtk_settings_install_property_parser,1,,,
gtk_settings_set_double_property,0,,,
gtk_settings_set_double_property,1,,NUL,
gtk_settings_set_double_property,2,,,
gtk_settings_set_double_property,3,,NUL,
gtk_settings_set_long_property,0,,,
gtk_settings_set_long_property,1,,NUL,
gtk_settings_set_long_property,2,,,
gtk_settings_set_long_property,3,,NUL,
gtk_settings_set_property_value,0,,,
gtk_settings_set_property_value,1,,NUL,
gtk_settings_set_property_value,2,,,
gtk_settings_set_string_property,0,,,
gtk_settings_set_string_property,1,,NUL,
gtk_settings_set_string_property,2,,NUL,
gtk_settings_set_string_property,3,,NUL,
gtk_show_about_dialog,0,,,
gtk_show_about_dialog,1,,NUL,
gtk_show_about_dialog,2,,,
gtk_show_uri,0,,,
gtk_show_uri,1,,NUL,
gtk_show_uri,2,,,
gtk_size_group_add_widget,0,,,
gtk_size_group_add_widget,1,,,
gtk_size_group_get_ignore_hidden,0,,,
gtk_size_group_get_mode,0,,,
gtk_size_group_get_widgets,0,,,
gtk_size_group_remove_widget,0,,,
gtk_size_group_remove_widget,1,,,
gtk_size_group_set_ignore_hidden,0,,,
gtk_size_group_set_ignore_hidden,1,,,
gtk_size_group_set_mode,0,,,
gtk_size_group_set_mode,1,,,
gtk_socket_add_id,0,,,
gtk_socket_add_id,1,,,
gtk_socket_get_id,0,,,
gtk_socket_get_plug_window,0,,,
gtk_spin_button_configure,0,,,
gtk_spin_button_configure,1,,,
gtk_spin_button_configure,2,,,
gtk_spin_button_configure,3,,,
gtk_spin_button_get_adjustment,0,,,
gtk_spin_button_get_digits,0,,,
gtk_spin_button_get_increments,0,,,
gtk_spin_button_get_increments,1,,,
gtk_spin_button_get_increments,2,,,
gtk_spin_button_get_numeric,0,,,
gtk_spin_button_get_range,0,,,
gtk_spin_button_get_range,1,,,
gtk_spin_button_get_range,2,,,
gtk_spin_button_get_snap_to_ticks,0,,,
gtk_spin_button_get_update_policy,0,,,
gtk_spin_button_get_value,0,,,
gtk_spin_button_get_value_as_int,0,,,
gtk_spin_button_get_wrap,0,,,
gtk_spin_button_set_adjustment,0,,,
gtk_spin_button_set_adjustment,1,,,
gtk_spin_button_set_digits,0,,,
gtk_spin_button_set_digits,1,,,
gtk_spin_button_set_increments,0,,,
gtk_spin_button_set_increments,1,,,
gtk_spin_button_set_increments,2,,,
gtk_spin_button_set_numeric,0,,,
gtk_spin_button_set_numeric,1,,,
gtk_spin_button_set_range,0,,,
gtk_spin_button_set_range,1,,,
gtk_spin_button_set_range,2,,,
gtk_spin_button_set_snap_to_ticks,0,,,
gtk_spin_button_set_snap_to_ticks,1,,,
gtk_spin_button_set_update_policy,0,,,
gtk_spin_button_set_update_policy,1,,,
gtk_spin_button_set_value,0,,,
gtk_spin_button_set_value,1,,,
gtk_spin_button_set_wrap,0,,,
gtk_spin_button_set_wrap,1,,,
gtk_spin_button_spin,0,,,
gtk_spin_button_spin,1,,,
gtk_spin_button_spin,2,,,
gtk_spin_button_update,0,,,
gtk_spinner_start,0,,,
gtk_spinner_stop,0,,,
gtk_stack_add_named,0,,,
gtk_stack_add_named,1,,,
gtk_stack_add_named,2,,NUL,
gtk_stack_add_titled,0,,,
gtk_stack_add_titled,1,,,
gtk_stack_add_titled,2,,NUL,
gtk_stack_add_titled,3,,NUL,
gtk_stack_get_child_by_name,0,,,
gtk_stack_get_child_by_name,1,,NUL,
gtk_stack_get_hhomogeneous,0,,,
gtk_stack_get_homogeneous,0,,,
gtk_stack_get_transition_duration,0,,,
gtk_stack_get_transition_running,0,,,
gtk_stack_get_transition_type,0,,,
gtk_stack_get_vhomogeneous,0,,,
gtk_stack_get_visible_child,0,,,
gtk_stack_get_visible_child_name,0,,,
gtk_stack_set_hhomogeneous,0,,,
gtk_stack_set_hhomogeneous,1,,,
gtk_stack_set_homogeneous,0,,,
gtk_stack_set_homogeneous,1,,,
gtk_stack_set_transition_duration,0,,,
gtk_stack_set_transition_duration,1,,,
gtk_stack_set_transition_type,0,,,
gtk_stack_set_transition_type,1,,,
gtk_stack_set_vhomogeneous,0,,,
gtk_stack_set_vhomogeneous,1,,,
gtk_stack_set_visible_child,0,,,
gtk_stack_set_visible_child,1,,,
gtk_stack_set_visible_child_full,0,,,
gtk_stack_set_visible_child_full,1,,NUL,
gtk_stack_set_visible_child_full,2,,,
gtk_stack_set_visible_child_name,0,,,
gtk_stack_set_visible_child_name,1,,NUL,
gtk_stack_sidebar_get_stack,0,,,
gtk_stack_sidebar_set_stack,0,,,
gtk_stack_sidebar_set_stack,1,,,
gtk_stack_switcher_get_stack,0,,,
gtk_stack_switcher_set_stack,0,,,
gtk_stack_switcher_set_stack,1,,,
gtk_status_icon_get_geometry,0,,,
gtk_status_icon_get_geometry,1,,,
gtk_status_icon_get_geometry,2,,,
gtk_status_icon_get_geometry,3,,,
gtk_status_icon_get_gicon,0,,,
gtk_status_icon_get_has_tooltip,0,,,
gtk_status_icon_get_icon_name,0,,,
gtk_status_icon_get_pixbuf,0,,,
gtk_status_icon_get_screen,0,,,
gtk_status_icon_get_size,0,,,
gtk_status_icon_get_stock,0,,,
gtk_status_icon_get_storage_type,0,,,
gtk_status_icon_get_title,0,,,
gtk_status_icon_get_tooltip_markup,0,,,
gtk_status_icon_get_tooltip_text,0,,,
gtk_status_icon_get_visible,0,,,
gtk_status_icon_get_x11_window_id,0,,,
gtk_status_icon_is_embedded,0,,,
gtk_status_icon_position_menu,0,,,
gtk_status_icon_position_menu,1,,,
gtk_status_icon_position_menu,2,,,
gtk_status_icon_position_menu,3,,,
gtk_status_icon_position_menu,4,,,
gtk_status_icon_set_from_file,0,,,
gtk_status_icon_set_from_file,1,,,
gtk_status_icon_set_from_gicon,0,,,
gtk_status_icon_set_from_gicon,1,,,
gtk_status_icon_set_from_icon_name,0,,,
gtk_status_icon_set_from_icon_name,1,,NUL,
gtk_status_icon_set_from_pixbuf,0,,,
gtk_status_icon_set_from_pixbuf,1,,,
gtk_status_icon_set_from_stock,0,,,
gtk_status_icon_set_from_stock,1,,NUL,
gtk_status_icon_set_has_tooltip,0,,,
gtk_status_icon_set_has_tooltip,1,,,
gtk_status_icon_set_name,0,,,
gtk_status_icon_set_name,1,,NUL,
gtk_status_icon_set_screen,0,,,
gtk_status_icon_set_screen,1,,,
gtk_status_icon_set_title,0,,,
gtk_status_icon_set_title,1,,NUL,
gtk_status_icon_set_tooltip_markup,0,,,
gtk_status_icon_set_tooltip_markup,1,,NUL,
gtk_status_icon_set_tooltip_text,0,,,
gtk_status_icon_set_tooltip_text,1,,NUL,
gtk_status_icon_set_visible,0,,,
gtk_status_icon_set_visible,1,,,
gtk_statusbar_get_context_id,0,,,
gtk_statusbar_get_context_id,1,,NUL,
gtk_statusbar_get_message_area,0,,,
gtk_statusbar_pop,0,,,
gtk_statusbar_pop,1,,,
gtk_statusbar_push,0,,,
gtk_statusbar_push,1,,,
gtk_statusbar_push,2,,NUL,
gtk_statusbar_remove,0,,,
gtk_statusbar_remove,1,,,
gtk_statusbar_remove,2,,,
gtk_statusbar_remove_all,0,,,
gtk_statusbar_remove_all,1,,,
gtk_stock_add,0,,,1
gtk_stock_add,1,,,
gtk_stock_add_static,0,,,1
gtk_stock_add_static,1,,,
gtk_stock_item_copy,0,,,
gtk_stock_item_free,0,,,
gtk_stock_lookup,0,,NUL,
gtk_stock_lookup,1,,,
gtk_stock_set_translate_func,0,,NUL,
gtk_stock_set_translate_func,1,,,
gtk_stock_set_translate_func,2,,,
gtk_stock_set_translate_func,3,,,
gtk_style_apply_default_background,0,,,
gtk_style_apply_default_background,1,,,
gtk_style_apply_default_background,2,,,
gtk_style_apply_default_background,3,,,
gtk_style_apply_default_background,4,,,
gtk_style_apply_default_background,5,,,
gtk_style_apply_default_background,6,,,
gtk_style_apply_default_background,7,,,
gtk_style_attach,0,,,
gtk_style_attach,1,,,
gtk_style_context_add_class,0,,,
gtk_style_context_add_class,1,,NUL,
gtk_style_context_add_provider,0,,,
gtk_style_context_add_provider,1,,,
gtk_style_context_add_provider,2,,,
gtk_style_context_add_provider_for_screen,0,,,
gtk_style_context_add_provider_for_screen,1,,,
gtk_style_context_add_provider_for_screen,2,,,
gtk_style_context_add_region,0,,,
gtk_style_context_add_region,1,,NUL,
gtk_style_context_add_region,2,,,
gtk_style_context_cancel_animations,0,,,
gtk_style_context_cancel_animations,1,,,
gtk_style_context_get,0,,,
gtk_style_context_get,1,,,
gtk_style_context_get,2,,,
gtk_style_context_get_background_color,0,,,
gtk_style_context_get_background_color,1,,,
gtk_style_context_get_background_color,2,,,
gtk_style_context_get_border,0,,,
gtk_style_context_get_border,1,,,
gtk_style_context_get_border,2,,,
gtk_style_context_get_border_color,0,,,
gtk_style_context_get_border_color,1,,,
gtk_style_context_get_border_color,2,,,
gtk_style_context_get_color,0,,,
gtk_style_context_get_color,1,,,
gtk_style_context_get_color,2,,,
gtk_style_context_get_direction,0,,,
gtk_style_context_get_font,0,,,
gtk_style_context_get_font,1,,,
gtk_style_context_get_frame_clock,0,,,
gtk_style_context_get_junction_sides,0,,,
gtk_style_context_get_margin,0,,,
gtk_style_context_get_margin,1,,,
gtk_style_context_get_margin,2,,,
gtk_style_context_get_padding,0,,,
gtk_style_context_get_padding,1,,,
gtk_style_context_get_padding,2,,,
gtk_style_context_get_parent,0,,,
gtk_style_context_get_path,0,,,
gtk_style_context_get_property,0,,,
gtk_style_context_get_property,1,,NUL,
gtk_style_context_get_property,2,,,
gtk_style_context_get_property,3,,,
gtk_style_context_get_scale,0,,,
gtk_style_context_get_screen,0,,,
gtk_style_context_get_section,0,,,
gtk_style_context_get_section,1,,NUL,
gtk_style_context_get_state,0,,,
gtk_style_context_get_style,0,,,
gtk_style_context_get_style,1,,,
gtk_style_context_get_style_property,0,,,
gtk_style_context_get_style_property,1,,NUL,
gtk_style_context_get_style_property,2,,,
gtk_style_context_get_style_valist,0,,,
gtk_style_context_get_style_valist,1,,,
gtk_style_context_get_valist,0,,,
gtk_style_context_get_valist,1,,,
gtk_style_context_get_valist,2,,,
gtk_style_context_has_class,0,,,
gtk_style_context_has_class,1,,NUL,
gtk_style_context_has_region,0,,,
gtk_style_context_has_region,1,,NUL,
gtk_style_context_has_region,2,,,
gtk_style_context_invalidate,0,,,
gtk_style_context_list_classes,0,,,
gtk_style_context_list_regions,0,,,
gtk_style_context_lookup_color,0,,,
gtk_style_context_lookup_color,1,,NUL,
gtk_style_context_lookup_color,2,,,
gtk_style_context_lookup_icon_set,0,,,
gtk_style_context_lookup_icon_set,1,,NUL,
gtk_style_context_notify_state_change,0,,,
gtk_style_context_notify_state_change,1,,,
gtk_style_context_notify_state_change,2,,,
gtk_style_context_notify_state_change,3,,,
gtk_style_context_notify_state_change,4,,,
gtk_style_context_pop_animatable_region,0,,,
gtk_style_context_push_animatable_region,0,,,
gtk_style_context_push_animatable_region,1,,,
gtk_style_context_remove_class,0,,,
gtk_style_context_remove_class,1,,NUL,
gtk_style_context_remove_provider,0,,,
gtk_style_context_remove_provider,1,,,
gtk_style_context_remove_provider_for_screen,0,,,
gtk_style_context_remove_provider_for_screen,1,,,
gtk_style_context_remove_region,0,,,
gtk_style_context_remove_region,1,,NUL,
gtk_style_context_reset_widgets,0,,,
gtk_style_context_restore,0,,,
gtk_style_context_save,0,,,
gtk_style_context_scroll_animations,0,,,
gtk_style_context_scroll_animations,1,,,
gtk_style_context_scroll_animations,2,,,
gtk_style_context_scroll_animations,3,,,
gtk_style_context_set_background,0,,,
gtk_style_context_set_background,1,,,
gtk_style_context_set_direction,0,,,
gtk_style_context_set_direction,1,,,
gtk_style_context_set_frame_clock,0,,,
gtk_style_context_set_frame_clock,1,,,
gtk_style_context_set_junction_sides,0,,,
gtk_style_context_set_junction_sides,1,,,
gtk_style_context_set_parent,0,,,
gtk_style_context_set_parent,1,,,
gtk_style_context_set_path,0,,,
gtk_style_context_set_path,1,,,
gtk_style_context_set_scale,0,,,
gtk_style_context_set_scale,1,,,
gtk_style_context_set_screen,0,,,
gtk_style_context_set_screen,1,,,
gtk_style_context_set_state,0,,,
gtk_style_context_set_state,1,,,
gtk_style_context_state_is_running,0,,,
gtk_style_context_state_is_running,1,,,
gtk_style_context_state_is_running,2,,,
gtk_style_copy,0,,,
gtk_style_detach,0,,,
gtk_style_get,0,,,
gtk_style_get,1,,,
gtk_style_get,2,,NUL,
gtk_style_get,3,,,
gtk_style_get_style_property,0,,,
gtk_style_get_style_property,1,,,
gtk_style_get_style_property,2,,NUL,
gtk_style_get_style_property,3,,,
gtk_style_get_valist,0,,,
gtk_style_get_valist,1,,,
gtk_style_get_valist,2,,NUL,
gtk_style_get_valist,3,,,
gtk_style_has_context,0,,,
gtk_style_lookup_color,0,,,
gtk_style_lookup_color,1,,NUL,
gtk_style_lookup_color,2,,,
gtk_style_lookup_icon_set,0,,,
gtk_style_lookup_icon_set,1,,NUL,
gtk_style_properties_clear,0,,,
gtk_style_properties_get,0,,,
gtk_style_properties_get,1,,,
gtk_style_properties_get,2,,,
gtk_style_properties_get_property,0,,,
gtk_style_properties_get_property,1,,NUL,
gtk_style_properties_get_property,2,,,
gtk_style_properties_get_property,3,,,
gtk_style_properties_get_valist,0,,,
gtk_style_properties_get_valist,1,,,
gtk_style_properties_get_valist,2,,,
gtk_style_properties_lookup_color,0,,,
gtk_style_properties_lookup_color,1,,NUL,
gtk_style_properties_lookup_property,0,,NUL,
gtk_style_properties_lookup_property,1,,,
gtk_style_properties_lookup_property,2,,,
gtk_style_properties_map_color,0,,,
gtk_style_properties_map_color,1,,NUL,
gtk_style_properties_map_color,2,,,
gtk_style_properties_merge,0,,,
gtk_style_properties_merge,1,,,
gtk_style_properties_merge,2,,,
gtk_style_properties_register_property,0,,,
gtk_style_properties_register_property,1,,,
gtk_style_properties_set,0,,,
gtk_style_properties_set,1,,,
gtk_style_properties_set,2,,,
gtk_style_properties_set_property,0,,,
gtk_style_properties_set_property,1,,NUL,
gtk_style_properties_set_property,2,,,
gtk_style_properties_set_property,3,,,
gtk_style_properties_set_valist,0,,,
gtk_style_properties_set_valist,1,,,
gtk_style_properties_set_valist,2,,,
gtk_style_properties_unset_property,0,,,
gtk_style_properties_unset_property,1,,NUL,
gtk_style_properties_unset_property,2,,,
gtk_style_provider_get_icon_factory,0,,,
gtk_style_provider_get_icon_factory,1,,,
gtk_style_provider_get_style,0,,,
gtk_style_provider_get_style,1,,,
gtk_style_provider_get_style_property,0,,,
gtk_style_provider_get_style_property,1,,,
gtk_style_provider_get_style_property,2,,,
gtk_style_provider_get_style_property,3,,,
gtk_style_provider_get_style_property,4,,,
gtk_style_render_icon,0,,,
gtk_style_render_icon,1,,,
gtk_style_render_icon,2,,,
gtk_style_render_icon,3,,,
gtk_style_render_icon,4,,,
gtk_style_render_icon,5,,,
gtk_style_render_icon,6,,NUL,
gtk_style_set_background,0,,,
gtk_style_set_background,1,,,
gtk_style_set_background,2,,,
gtk_switch_get_active,0,,,
gtk_switch_get_state,0,,,
gtk_switch_set_active,0,,,
gtk_switch_set_active,1,,,
gtk_switch_set_state,0,,,
gtk_switch_set_state,1,,,
gtk_symbolic_color_ref,0,,,
gtk_symbolic_color_resolve,0,,,
gtk_symbolic_color_resolve,1,,,
gtk_symbolic_color_resolve,2,,,
gtk_symbolic_color_to_string,0,,,
gtk_symbolic_color_unref,0,,,
gtk_table_attach,0,,,
gtk_table_attach,1,,,
gtk_table_attach,2,,,
gtk_table_attach,3,,,
gtk_table_attach,4,,,
gtk_table_attach,5,,,
gtk_table_attach,6,,,
gtk_table_attach,7,,,
gtk_table_attach,8,,,
gtk_table_attach,9,,,
gtk_table_attach_defaults,0,,,
gtk_table_attach_defaults,1,,,
gtk_table_attach_defaults,2,,,
gtk_table_attach_defaults,3,,,
gtk_table_attach_defaults,4,,,
gtk_table_attach_defaults,5,,,
gtk_table_get_col_spacing,0,,,
gtk_table_get_col_spacing,1,,,
gtk_table_get_default_col_spacing,0,,,
gtk_table_get_default_row_spacing,0,,,
gtk_table_get_homogeneous,0,,,
gtk_table_get_row_spacing,0,,,
gtk_table_get_row_spacing,1,,,
gtk_table_get_size,0,,,
gtk_table_get_size,1,,,
gtk_table_get_size,2,,,
gtk_table_resize,0,,,
gtk_table_resize,1,,,
gtk_table_resize,2,,,
gtk_table_set_col_spacing,0,,,
gtk_table_set_col_spacing,1,,,
gtk_table_set_col_spacing,2,,,
gtk_table_set_col_spacings,0,,,
gtk_table_set_col_spacings,1,,,
gtk_table_set_homogeneous,0,,,
gtk_table_set_homogeneous,1,,,
gtk_table_set_row_spacing,0,,,
gtk_table_set_row_spacing,1,,,
gtk_table_set_row_spacing,2,,,
gtk_table_set_row_spacings,0,,,
gtk_table_set_row_spacings,1,,,
gtk_target_entry_copy,0,,,
gtk_target_entry_free,0,,,
gtk_target_list_add,0,,,
gtk_target_list_add,1,,,
gtk_target_list_add,2,,,
gtk_target_list_add,3,,,
gtk_target_list_add_image_targets,0,,,
gtk_target_list_add_image_targets,1,,,
gtk_target_list_add_image_targets,2,,,
gtk_target_list_add_rich_text_targets,0,,,
gtk_target_list_add_rich_text_targets,1,,,
gtk_target_list_add_rich_text_targets,2,,,
gtk_target_list_add_rich_text_targets,3,,,
gtk_target_list_add_table,0,,,
gtk_target_list_add_table,1,,,2
gtk_target_list_add_table,2,,,
gtk_target_list_add_text_targets,0,,,
gtk_target_list_add_text_targets,1,,,
gtk_target_list_add_uri_targets,0,,,
gtk_target_list_add_uri_targets,1,,,
gtk_target_list_find,0,,,
gtk_target_list_find,1,,,
gtk_target_list_find,2,,,
gtk_target_list_ref,0,,,
gtk_target_list_remove,0,,,
gtk_target_list_remove,1,,,
gtk_target_list_unref,0,,,
gtk_target_table_free,0,,,1
gtk_target_table_free,1,,,
gtk_target_table_new_from_list,0,,,
gtk_target_table_new_from_list,1,,,
gtk_targets_include_image,0,,,1
gtk_targets_include_image,1,,,
gtk_targets_include_image,2,,,
gtk_targets_include_rich_text,0,,,1
gtk_targets_include_rich_text,1,,,
gtk_targets_include_rich_text,2,,,
gtk_targets_include_text,0,,,1
gtk_targets_include_text,1,,,
gtk_targets_include_uri,0,,,1
gtk_targets_include_uri,1,,,
gtk_test_create_simple_window,0,,NUL,
gtk_test_create_simple_window,1,,NUL,
gtk_test_create_widget,0,,,
gtk_test_create_widget,1,,NUL,
gtk_test_create_widget,2,,,
gtk_test_display_button_window,0,,NUL,
gtk_test_display_button_window,1,,NUL,
